CustomerID,FirstName,LastName,Email,Phone,DateOfBirth,Gender,OrderDate,OrderTime,OrderSource,OrderType,DishOrdered,OrderAmount,FeedbackRating,FeedbackComments
700,FirstName700,LastName700,customer700@example.com,348-484-9344,17/04/1954,Male,28/05/2022,16:50:00,DoorDash,Takeout,"Cheesecake Flight, Roasted Lemon Chicken",36.9,2,Roasted Lemon Chicken was mediocre. Could be much better.
701,FirstName701,LastName701,customer701@example.com,237-915-3677,20/10/1980,Other,21/12/2021,18:54:46,QR,Dine-in,"Buffalo Trace, Jim Beam, HH 805",31,3,Fair enough but HH 805 didn't wow me.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,20/11/2023,14:15:32,QR,Takeout,HH Tasting Wine Flight,15,1,Unsatisfactory experience with HH Tasting Wine Flight. Needs improvement.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,23/10/2023,12:00:12,Kiosk,Takeout,"Whistle Pig Rye, Hennessy VS, Chardonnay - Flights Founder's Label - Bottle, Draks",69,5,Hennessy VS was exceptional! Loved every bit.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,17/07/2023,11:43:33,Website,Takeout,"Bada Bing, Hapas ipa, Soda Water",11.5,3,"Bada Bing was decent, but I've had better."
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,02/07/2023,20:55:25,Website,Delivery,"HH Mimosa Flight, Side Avocado",17.5,2,HH Mimosa Flight was mediocre. Could be much better.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,29/05/2023,18:01:40,DoorDash,Delivery,"Voodoo Ranger, Cazadores Reposado, Hh Beer Flight, Meyers Dark, Rose - The Fabliest - Bottle",85,2,Voodoo Ranger was mediocre. Could be much better.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,21/03/2023,21:33:43,QR,Dine-in,Oban Dbl,36,3,Fair enough but Oban Dbl didn't wow me.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,20/01/2023,9:16:43,Website,Takeout,"Jim Beam, Casamigos Anejo, Elysian Space Dust, Bulliet Rye",48,2,Elysian Space Dust didn't excite me. It was just passable.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,17/10/2022,17:41:37,Kiosk,Takeout,"Well Mezcal Dbl, Flights 3 Egg Omelet, Breakfast Burrito, Grapefruit Rattler, Don Julio 70",74.9,4,Really liked the Flights 3 Egg Omelet. Quite satisfying.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,16/08/2022,16:13:10,DoorDash,Takeout,"Around the World, Casamigos Blanco Dbl, Mojito, Martini",69.5,5,Amazing experience with Mojito. Highly recommend it.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,02/05/2022,16:02:12,DoorDash,Takeout,HH Red Wine Flight,15,5,Amazing experience with HH Red Wine Flight. Highly recommend it.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,27/04/2022,18:42:43,POS,Dine-in,Beer Flight,16,3,Fair enough but Beer Flight didn't wow me.
702,FirstName702,LastName702,customer702@example.com,935-376-1498,16/04/1977,Male,04/03/2022,10:14:52,Website,Takeout,"El Jefe, Bada Bing, Hennessy VS, Side Pancake",37,1,The Side Pancake really let me down. Not what I hoped for.
703,FirstName703,LastName703,customer703@example.com,775-913-4989,09/04/1986,Other,23/02/2023,12:25:53,Call-in,Delivery,"Flights Burger, Diet Coke, Voodoo Ranger, Blantons, Empress Dbl",72.95,2,Found the Flights Burger lacking. It's just okay.
703,FirstName703,LastName703,customer703@example.com,775-913-4989,09/04/1986,Other,21/11/2022,17:50:52,Kiosk,Dine-in,"Soda Water, 805, Angels Envy",20.5,1,The Soda Water really let me down. Not what I hoped for.
703,FirstName703,LastName703,customer703@example.com,775-913-4989,09/04/1986,Other,03/03/2022,21:19:40,QR,Takeout,"Two Beef Tacos, Grey Goose Dbl, Maker Mark Dbl, Woodford Reserve Dbl, Mimosa",105,1,Unsatisfactory experience with Maker Mark Dbl. Needs improvement.
704,FirstName704,LastName704,customer704@example.com,420-999-7415,05/07/1978,Female,16/08/2023,19:16:33,Kiosk,Dine-in,Morena Mia,8,2,Morena Mia didn't excite me. It was just passable.
704,FirstName704,LastName704,customer704@example.com,420-999-7415,05/07/1978,Female,11/08/2023,18:44:13,Kiosk,Takeout,HH BEER,5,1,The HH BEER really let me down. Not what I hoped for.
704,FirstName704,LastName704,customer704@example.com,420-999-7415,05/07/1978,Female,04/05/2023,10:20:14,QR,Takeout,"BBQ Pulled Pork Sandwich, Draks, Cabernet - Caymus",127.95,4,Really liked the BBQ Pulled Pork Sandwich. Quite satisfying.
704,FirstName704,LastName704,customer704@example.com,420-999-7415,05/07/1978,Female,13/08/2022,13:22:14,Kiosk,Takeout,"Well Gin, Bacardi Dbl, Syrah - the Pundit - Bottle, Moscow Mule",87,1,The Well Gin really let me down. Not what I hoped for.
704,FirstName704,LastName704,customer704@example.com,420-999-7415,05/07/1978,Female,28/07/2022,10:56:23,POS,Dine-in,"Jim Beam, Clase Azul Reposado, Morena Mia",48,5,Amazing experience with Morena Mia. Highly recommend it.
704,FirstName704,LastName704,customer704@example.com,420-999-7415,05/07/1978,Female,07/03/2022,17:28:25,QR,Dine-in,"Merlot Duckhorn, Well Vodka Dbl",97,5,Well Vodka Dbl was exceptional! Loved every bit.
704,FirstName704,LastName704,customer704@example.com,420-999-7415,05/07/1978,Female,13/12/2021,11:11:56,QR,Dine-in,"Patron Silver Dbl, Well Rum Dbl, Bacardi, Chopin Dbl",82,3,"Well Rum Dbl was decent, but I've had better."
704,FirstName704,LastName704,customer704@example.com,420-999-7415,05/07/1978,Female,13/12/2021,21:35:09,POS,Dine-in,Cordant Syrah,76,4,Really liked the Cordant Syrah. Quite satisfying.
705,FirstName705,LastName705,customer705@example.com,473-459-2724,09/10/2002,Female,12/11/2023,18:32:05,Kiosk,Dine-in,Well Vodka,11,4,Enjoyed the Well Vodka. Well-made and tasty.
705,FirstName705,LastName705,customer705@example.com,473-459-2724,09/10/2002,Female,28/10/2023,16:21:39,Website,Delivery,Cabernet - Flights Founder's Label - Bottle,39,5,Cabernet - Flights Founder's Label - Bottle was exceptional! Loved every bit.
705,FirstName705,LastName705,customer705@example.com,473-459-2724,09/10/2002,Female,28/10/2022,12:58:41,DoorDash,Delivery,"HH Hapa IPA, Kahlua Dbl, Maker Mark",42,1,Unsatisfactory experience with Kahlua Dbl. Needs improvement.
705,FirstName705,LastName705,customer705@example.com,473-459-2724,09/10/2002,Female,12/07/2022,20:09:40,Kiosk,Dine-in,"Two Chicken Tacos, Jim Beam",22,1,The Two Chicken Tacos really let me down. Not what I hoped for.
705,FirstName705,LastName705,customer705@example.com,473-459-2724,09/10/2002,Female,19/04/2022,15:43:17,Website,Takeout,Cabernet - Sebastiani - Bottle,39,1,The Cabernet - Sebastiani - Bottle really let me down. Not what I hoped for.
705,FirstName705,LastName705,customer705@example.com,473-459-2724,09/10/2002,Female,05/01/2022,17:24:47,Kiosk,Takeout,"Well Mezcal Dbl, Elysian Space Dust",27,3,Average experience with Well Mezcal Dbl. Nothing special.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,15/10/2023,16:02:03,QR,Takeout,"HH Tasting Wine Flight, Roasted Lemon Chicken, Empanada Flight, Bird Dog, Laphroaig Dbl",102.9,3,Average experience with Laphroaig Dbl. Nothing special.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,21/07/2023,11:09:13,Call-in,Delivery,Cabernet - Sebastiani - Glass,10,5,Fantastic Cabernet - Sebastiani - Glass! It exceeded all expectations.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,19/04/2023,10:49:49,Kiosk,Dine-in,"Shirley Temple, Well Whiskey, Hakushu 12",42,2,Well Whiskey was mediocre. Could be much better.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,18/04/2023,12:11:15,Call-in,Takeout,Glenlivet 12 years Dbl,30,2,Glenlivet 12 years Dbl was mediocre. Could be much better.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,31/03/2023,16:58:19,POS,Takeout,"Well Vodka Dbl, Cabernet - Chateau Michelle - Bottle",67,1,Unsatisfactory experience with Cabernet - Chateau Michelle - Bottle. Needs improvement.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,03/03/2023,21:48:26,Call-in,Delivery,"Beef Slider, Mule Flight, Wingman, Well Mezcal Dbl",70,4,Really liked the Wingman. Quite satisfying.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,18/11/2022,9:08:55,QR,Dine-in,"Around the World, Voodoo Ranger, Tempranillo - The Fabliest - Glass",35.5,4,Enjoyed the Tempranillo - The Fabliest - Glass. Well-made and tasty.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,09/08/2022,18:50:56,Kiosk,Takeout,"Chardonnay - Hess - Bottle, Coke",49,3,Average experience with Chardonnay - Hess - Bottle. Nothing special.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,29/06/2022,12:08:38,Kiosk,Takeout,"Cabernet - Sebastiani - Bottle, Teeling Small Batch",52,1,Unsatisfactory experience with Teeling Small Batch. Needs improvement.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,27/02/2022,20:19:38,Website,Takeout,"HH Mule Flight, Mile High, Meyers Dark, HH Hapa IPA, Chopin",58,3,Average experience with Chopin. Nothing special.
707,FirstName707,LastName707,customer707@example.com,129-929-7939,26/08/2002,Female,06/01/2022,14:43:05,POS,Takeout,Taco Flight,17.95,2,Taco Flight was mediocre. Could be much better.
708,FirstName708,LastName708,customer708@example.com,606-322-7952,12/12/1987,Other,04/10/2023,18:13:12,Website,Takeout,"Chicken n Waffles, Arnold Palmer",17.95,4,Chicken n Waffles was pretty good. Happy with it.
708,FirstName708,LastName708,customer708@example.com,606-322-7952,12/12/1987,Other,28/04/2023,13:01:03,QR,Takeout,Cranberry Juice,4,4,Enjoyed the Cranberry Juice. Well-made and tasty.
708,FirstName708,LastName708,customer708@example.com,606-322-7952,12/12/1987,Other,08/03/2023,10:38:05,Kiosk,Takeout,"Casamigos Mezcal, Cast Iron Hash Flight, Merlot Duckhorn, Well Whiskey, Bluemoon",127.95,3,Average experience with Cast Iron Hash Flight. Nothing special.
708,FirstName708,LastName708,customer708@example.com,606-322-7952,12/12/1987,Other,29/08/2022,19:44:26,Call-in,Delivery,"Hardy Legend, Hardy Legend Dbl, Well Mezcal Dbl, Elysian Space Dust",69,2,Hardy Legend Dbl didn't excite me. It was just passable.
708,FirstName708,LastName708,customer708@example.com,606-322-7952,12/12/1987,Other,13/04/2022,20:55:54,Kiosk,Takeout,"I Heart Prosecco - Glass, Arnold Palmer, Pinot Grigio - 14 Hands - Glass",27,2,Found the Arnold Palmer lacking. It's just okay.
708,FirstName708,LastName708,customer708@example.com,606-322-7952,12/12/1987,Other,19/01/2022,15:01:32,DoorDash,Delivery,"Frangelico, Malibu Dbl",31,2,Frangelico was mediocre. Could be much better.
709,FirstName709,LastName709,customer709@example.com,369-727-3367,23/01/1980,Male,10/11/2023,9:08:16,POS,Dine-in,"Bada Bing, Breakfast Burrito, Old Fashioned Flight, Casamigos Mezcal, Hardy Legend",70.95,5,Casamigos Mezcal was exceptional! Loved every bit.
709,FirstName709,LastName709,customer709@example.com,369-727-3367,23/01/1980,Male,15/09/2023,10:37:20,QR,Dine-in,"Margarita, Jim Beam Dbl, Hennessy VS Dbl, Tanqueray Dbl",89,3,Fair enough but Hennessy VS Dbl didn't wow me.
709,FirstName709,LastName709,customer709@example.com,369-727-3367,23/01/1980,Male,08/05/2023,13:54:45,Kiosk,Takeout,Meyers Dark,12,3,Average experience with Meyers Dark. Nothing special.
710,FirstName710,LastName710,customer710@example.com,624-340-9832,16/03/1991,Female,22/10/2023,17:36:17,Website,Delivery,"Syrah - the Pundit - Bottle, HH Red Wine Flight, Roasted Lemon Chicken, Lemonade",83.95,2,HH Red Wine Flight was mediocre. Could be much better.
710,FirstName710,LastName710,customer710@example.com,624-340-9832,16/03/1991,Female,17/05/2023,16:13:54,Kiosk,Takeout,Mule Flight,24,5,Fantastic Mule Flight! It exceeded all expectations.
710,FirstName710,LastName710,customer710@example.com,624-340-9832,16/03/1991,Female,08/02/2023,21:45:39,QR,Takeout,"Woodford Reserve Dbl, Laphroaig Dbl, Remy Martin Louis",182,2,Woodford Reserve Dbl didn't excite me. It was just passable.
710,FirstName710,LastName710,customer710@example.com,624-340-9832,16/03/1991,Female,05/07/2022,11:09:17,Website,Takeout,Basil Hayden,16,3,Average experience with Basil Hayden. Nothing special.
710,FirstName710,LastName710,customer710@example.com,624-340-9832,16/03/1991,Female,15/02/2022,19:38:21,Call-in,Delivery,"Don Julio Blanco, Hardy Legend, Johnnie Walker Black",40,5,Amazing experience with Hardy Legend. Highly recommend it.
710,FirstName710,LastName710,customer710@example.com,624-340-9832,16/03/1991,Female,10/01/2022,14:42:15,POS,Dine-in,"Patron Silver, Buffalo Trace, Beignet Flight",36.95,2,Patron Silver didn't excite me. It was just passable.
711,FirstName711,LastName711,customer711@example.com,502-360-3747,12/04/1998,Other,03/11/2023,11:15:26,QR,Takeout,"I Heart Prosecco - Glass, Two Chicken Tacos, Hapas ipa, Captain Morgan",40,4,Really liked the Two Chicken Tacos. Quite satisfying.
711,FirstName711,LastName711,customer711@example.com,502-360-3747,12/04/1998,Other,22/09/2022,17:21:43,POS,Takeout,"Caprese Salad, Elysian Space Dust, Ketel One, Pinot Noir - Chalk Hill - Bottle, Pan Seared Salmon Fillet",102.9,2,Ketel One was mediocre. Could be much better.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,09/11/2023,19:47:17,DoorDash,Delivery,"Pinot Grigio - 14 Hands - Glass, Pineapple Juice, Ghost Rider, Cordant Syrah Glass Pandemonium, Frozen Margarita Flight",75,3,Fair enough but Ghost Rider didn't wow me.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,16/10/2023,11:38:37,Call-in,Takeout,"HH BEER, Cordant Syrah, Chardonnay - Ste Chateau Michelle - Bottle, Ketel One Dbl, Ice Man",164,2,Cordant Syrah was mediocre. Could be much better.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,12/06/2023,13:52:04,Call-in,Delivery,"Mac & Cheese Flight, Moscow Mule, Jim Beam, Bada Bing, Pancake Flight",61.9,1,Disappointed with Pancake Flight. Had higher expectations.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,25/04/2023,13:07:42,Call-in,Delivery,"Frozen Margarita Flight, Smoked Show, Voodoo Ranger, HH Bloody Mary Flight",61,1,Disappointed with Frozen Margarita Flight. Had higher expectations.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,02/04/2023,18:15:06,DoorDash,Takeout,"Courvoisier VS, Campbell Mud Pie, Don Julio Anejo, Cast Iron Hash Flight, Bird Dog",73.95,1,Disappointed with Cast Iron Hash Flight. Had higher expectations.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,24/02/2023,20:59:41,Call-in,Takeout,"Pineapple Juice, Cranberry Juice, Aviation",20,2,Found the Pineapple Juice lacking. It's just okay.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,17/02/2023,11:53:53,POS,Takeout,"Whistle Pig Rye, Well Gin Dbl, Chopin, Absolut Citrus, Side Avocado",66.5,4,Well Gin Dbl was pretty good. Happy with it.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,05/09/2022,15:43:49,DoorDash,Delivery,"Lemonade, Patron Anejo Dbl, Side potatoes, Chardonnay - Hess - Glass, Well Rum Dbl",77,4,Well Rum Dbl was pretty good. Happy with it.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,08/07/2022,18:43:15,Website,Delivery,"Blantons Dbl, Bombay Saphire, Ketel One",56,4,Bombay Saphire was pretty good. Happy with it.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,07/07/2022,14:46:43,Website,Delivery,Cabernet - Caymus,110,1,The Cabernet - Caymus really let me down. Not what I hoped for.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,07/04/2022,10:36:12,Call-in,Delivery,HH Tasting Wine Flight,15,2,HH Tasting Wine Flight didn't excite me. It was just passable.
712,FirstName712,LastName712,customer712@example.com,307-832-9099,24/07/1999,Other,30/01/2022,19:49:59,QR,Dine-in,"Crown Royal, Hendricks Dbl, BBQ Pulled Pork Sandwich",53.95,1,The Hendricks Dbl really let me down. Not what I hoped for.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,01/11/2023,18:07:37,POS,Takeout,"Corkage Fee, Cast Iron Hash Flight, Margarita",50.95,1,Disappointed with Margarita. Had higher expectations.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,14/10/2023,16:56:57,DoorDash,Takeout,"HH Old Fashion Flight, Around the World",32.5,5,Amazing experience with HH Old Fashion Flight. Highly recommend it.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,18/04/2023,12:23:16,QR,Dine-in,"Side potatoes, Bird Dog",20,3,Average experience with Side potatoes. Nothing special.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,08/04/2023,13:30:58,Call-in,Delivery,"Bombay Saphire, Oban Dbl, Pinot Grigio - 14 Hands - Bottle, Meyers Dark",105,3,Fair enough but Oban Dbl didn't wow me.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,09/02/2023,12:45:26,Website,Delivery,"Glenlivet 12 Years, Heineken 0.0, Hibiki",55,2,Hibiki didn't excite me. It was just passable.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,31/01/2023,20:11:34,Call-in,Delivery,"Bird Dog, Sauvignon Blanc - Intrinsic - Glass, Basil Hayden Dbl, Crown Royal",70,5,Amazing experience with Crown Royal. Highly recommend it.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,14/10/2022,17:05:07,POS,Dine-in,"Malibu, HH Frozen Margarita Flight, Ginger Beer, Well Rum, HH Hapa IPA",45,3,Average experience with Ginger Beer. Nothing special.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,09/10/2022,9:41:39,Kiosk,Dine-in,"805, Captain Morgan Dbl, Remy Martin Louis, Well Tequila Dbl",174,1,The Remy Martin Louis really let me down. Not what I hoped for.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,09/07/2022,20:02:19,Kiosk,Dine-in,"Buffalo Trace, Aviation, Casamigos Reposado Dbl, Mojito, Casamigos Blanco",84,3,Average experience with Buffalo Trace. Nothing special.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,02/07/2022,19:16:54,Website,Delivery,"Rose - The Fabliest - Bottle, Aviation",51,4,Really liked the Aviation. Quite satisfying.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,09/06/2022,15:37:48,Kiosk,Takeout,"Basil Hayden Dbl, Stella, Buffalo Trace, Casamigos Mezcal",68,5,Amazing experience with Casamigos Mezcal. Highly recommend it.
713,FirstName713,LastName713,customer713@example.com,395-463-8893,21/11/1993,Female,29/05/2022,19:49:55,Website,Delivery,"Cordant Syrah Glass Pandemonium, Mimosa, Casamigos Blanco",46,1,Unsatisfactory experience with Cordant Syrah Glass Pandemonium. Needs improvement.
714,FirstName714,LastName714,customer714@example.com,141-202-6045,10/12/1983,Other,17/10/2023,17:43:54,Call-in,Delivery,Mimosa Flight,24,2,Found the Mimosa Flight lacking. It's just okay.
714,FirstName714,LastName714,customer714@example.com,141-202-6045,10/12/1983,Other,31/05/2023,16:11:23,DoorDash,Delivery,"Chardonnay - Flights Founder's Label - Bottle, Grey Goose, Don Julio Anejo Dbl, Don Julio 1942, Long Island Iced Tea",136,1,The Don Julio Anejo Dbl really let me down. Not what I hoped for.
714,FirstName714,LastName714,customer714@example.com,141-202-6045,10/12/1983,Other,13/05/2023,9:45:55,DoorDash,Delivery,"Mimosa, Aviation, Red Wine Flight, Tempranillo - The Fabliest - Glass",58,5,Tempranillo - The Fabliest - Glass was exceptional! Loved every bit.
714,FirstName714,LastName714,customer714@example.com,141-202-6045,10/12/1983,Other,03/02/2023,20:41:01,Kiosk,Takeout,Two Beef Tacos,10,1,The Two Beef Tacos really let me down. Not what I hoped for.
714,FirstName714,LastName714,customer714@example.com,141-202-6045,10/12/1983,Other,18/12/2022,20:05:09,QR,Takeout,"Bloody Mary, Wednesday Wings 6 , Casamigos Anejo, Ghost Rider, Hendricks Dbl",68,4,Enjoyed the Hendricks Dbl. Well-made and tasty.
714,FirstName714,LastName714,customer714@example.com,141-202-6045,10/12/1983,Other,23/11/2022,14:09:15,Kiosk,Dine-in,"Meyers Dark Dbl, Arnold Palmer, Patron Reposado Dbl, Bombay Sapphire Dbl, El Jefe Dbl",104,2,Arnold Palmer didn't excite me. It was just passable.
714,FirstName714,LastName714,customer714@example.com,141-202-6045,10/12/1983,Other,20/08/2022,14:57:36,Website,Takeout,"Smoked Show, Pinot Noir - Josh - Glass, Cabernet - Hess",74,2,Smoked Show was mediocre. Could be much better.
714,FirstName714,LastName714,customer714@example.com,141-202-6045,10/12/1983,Other,18/02/2022,13:56:06,Website,Takeout,"Gin Flight, Titos Dbl, Bacardi",60,1,Unsatisfactory experience with Titos Dbl. Needs improvement.
714,FirstName714,LastName714,customer714@example.com,141-202-6045,10/12/1983,Other,17/12/2021,19:53:50,DoorDash,Takeout,"Bombay Saphire, Sauvignon Blanc - Intrinsic - Bottle, Tanquerary, HH Old Fashion Flight",81,2,Bombay Saphire didn't excite me. It was just passable.
715,FirstName715,LastName715,customer715@example.com,523-484-2886,23/11/1961,Female,12/07/2023,14:54:30,POS,Takeout,Bombay Sapphire Dbl,24,4,Enjoyed the Bombay Sapphire Dbl. Well-made and tasty.
715,FirstName715,LastName715,customer715@example.com,523-484-2886,23/11/1961,Female,02/05/2023,19:13:25,Website,Takeout,"Sauvignon Blanc - Unshackled - Bottle, Patron Silver Dbl, Bacardi Dbl, Red Wine Flight, Buffalo Trace",128,3,Fair enough but Buffalo Trace didn't wow me.
715,FirstName715,LastName715,customer715@example.com,523-484-2886,23/11/1961,Female,25/01/2023,18:53:04,QR,Dine-in,"Caprese Salad, Larceny",27.95,4,Larceny was pretty good. Happy with it.
715,FirstName715,LastName715,customer715@example.com,523-484-2886,23/11/1961,Female,14/08/2022,15:45:27,DoorDash,Takeout,"Cranberry Juice, Grey Goose Dbl, Jameson",41,3,"Grey Goose Dbl was decent, but I've had better."
715,FirstName715,LastName715,customer715@example.com,523-484-2886,23/11/1961,Female,10/01/2022,16:26:45,POS,Takeout,"Hot Tea, Jim Beam",13,4,Really liked the Jim Beam. Quite satisfying.
717,FirstName717,LastName717,customer717@example.com,965-491-7996,27/07/1980,Male,04/11/2023,19:26:26,Call-in,Takeout,"White Russian, Ginger Beer",17,2,White Russian didn't excite me. It was just passable.
717,FirstName717,LastName717,customer717@example.com,965-491-7996,27/07/1980,Male,23/01/2023,9:37:01,DoorDash,Delivery,HH Red Wine Flight,15,3,Fair enough but HH Red Wine Flight didn't wow me.
717,FirstName717,LastName717,customer717@example.com,965-491-7996,27/07/1980,Male,29/06/2022,12:34:53,Call-in,Takeout,"Coffee Regular, Cabernet - Sebastiani - Bottle, Tequila Flight, Around the World",84.5,2,Found the Coffee Regular lacking. It's just okay.
717,FirstName717,LastName717,customer717@example.com,965-491-7996,27/07/1980,Male,20/06/2022,16:12:50,Call-in,Delivery,"Iced Tea, Casamigos Reposado Dbl, Hennessy OX Dbl",72,3,"Iced Tea was decent, but I've had better."
717,FirstName717,LastName717,customer717@example.com,965-491-7996,27/07/1980,Male,29/01/2022,20:08:11,Kiosk,Dine-in,"HH Mimosa Flight, Chicken Wing Flight",37.95,4,Really liked the Chicken Wing Flight. Quite satisfying.
717,FirstName717,LastName717,customer717@example.com,965-491-7996,27/07/1980,Male,24/01/2022,19:38:20,DoorDash,Takeout,"Pineapple Juice, Captain Morgan, Cabernet - Flights Founder's Label - Glass, Macallan, HH Frozen Margaritas",57,4,Enjoyed the Captain Morgan. Well-made and tasty.
717,FirstName717,LastName717,customer717@example.com,965-491-7996,27/07/1980,Male,10/12/2021,9:00:34,Call-in,Takeout,"$5 Burger, Sprite, HH Red Wine Flight, Guinness, Cabernet - Hess",81,1,Unsatisfactory experience with $5 Burger. Needs improvement.
718,FirstName718,LastName718,customer718@example.com,343-863-8003,13/09/1988,Female,20/10/2023,17:51:53,POS,Dine-in,"Aviation Dbl, Side Bacon, Hornitos Blanco, Clase Azul Reposado Dbl, Chardonnay - Flights Founder's Label - Bottle",137,4,Enjoyed the Aviation Dbl. Well-made and tasty.
718,FirstName718,LastName718,customer718@example.com,343-863-8003,13/09/1988,Female,20/03/2023,14:55:44,Website,Takeout,"Cabernet - Sebastiani - Bottle, Taco Flight, Mule Flight",80.95,2,Found the Mule Flight lacking. It's just okay.
718,FirstName718,LastName718,customer718@example.com,343-863-8003,13/09/1988,Female,16/01/2023,21:52:01,QR,Dine-in,"Cabernet - Caymus, HH Hazy Sierra, Jack Daniels Dbl, Casamigos Blanco Dbl, Arnold Palmer",171,5,Fantastic Jack Daniels Dbl! It exceeded all expectations.
718,FirstName718,LastName718,customer718@example.com,343-863-8003,13/09/1988,Female,20/11/2022,20:17:01,Call-in,Takeout,Sauvignon Blanc - Unshackled - Glass,12,3,"Sauvignon Blanc - Unshackled - Glass was decent, but I've had better."
718,FirstName718,LastName718,customer718@example.com,343-863-8003,13/09/1988,Female,07/10/2022,10:39:04,POS,Dine-in,Side Avocado,2.5,3,"Side Avocado was decent, but I've had better."
718,FirstName718,LastName718,customer718@example.com,343-863-8003,13/09/1988,Female,27/08/2022,15:02:17,Kiosk,Dine-in,"Malibu Dbl, El Jefe",32,4,Malibu Dbl was pretty good. Happy with it.
718,FirstName718,LastName718,customer718@example.com,343-863-8003,13/09/1988,Female,11/03/2022,10:29:39,POS,Takeout,"Maverick, Meyers Dark Dbl, Angels Envy, Side Mac n Cheese",58,4,Meyers Dark Dbl was pretty good. Happy with it.
719,FirstName719,LastName719,customer719@example.com,709-530-1061,18/06/2000,Male,29/10/2023,18:58:30,Website,Takeout,"Around the World, Slider Flight, Don Julio Blanco Dbl",61.45,3,Fair enough but Slider Flight didn't wow me.
719,FirstName719,LastName719,customer719@example.com,709-530-1061,18/06/2000,Male,21/08/2023,21:19:26,Website,Delivery,"Chardonnay - Patland - Bottle, Bulleit Bourbon Dbl, Jack Daniels Dbl, 6 Oz N.Y. Steak & Eggs, Larceny",128.95,5,6 Oz N.Y. Steak & Eggs was exceptional! Loved every bit.
719,FirstName719,LastName719,customer719@example.com,709-530-1061,18/06/2000,Male,18/08/2023,16:40:36,DoorDash,Delivery,Mojito,12,4,Mojito was pretty good. Happy with it.
719,FirstName719,LastName719,customer719@example.com,709-530-1061,18/06/2000,Male,25/06/2023,16:37:34,Call-in,Takeout,Draks,0,4,Really liked the Draks. Quite satisfying.
719,FirstName719,LastName719,customer719@example.com,709-530-1061,18/06/2000,Male,19/03/2023,15:08:12,QR,Takeout,"Pinot Noir - Chalk Hill - Bottle, HH Frozen Margarita Flight, Mojito, Well Tequila Dbl",94,5,HH Frozen Margarita Flight was exceptional! Loved every bit.
